iter	Passed	Remaining
1498	111469	3606649
1499	111533	3606253
1500	111598	3605864
1501	111664	3605531
1502	111732	3605250
1503	111807	3605207
1504	111881	3605121
1505	111945	3604713
1506	112009	3604294
1507	112074	3603915
1508	112139	3603565
1509	112214	3603501
1510	112283	3603263
1511	112358	3603213
1512	112434	3603175
1513	112500	3602852
1514	112572	3602676
1515	112640	3602430
1516	112708	3602141
1517	112781	3602032
1518	112850	3601775
1519	112919	3601552
1520	112997	3601575
1521	113062	3601224
1522	113130	3600933
1523	113196	3600608
1524	113267	3600414
1525	113332	3600056
1526	113410	3600083
1527	113493	3600292
1528	113567	3600215
1529	113650	3600409
1530	113718	3600146
1531	113788	3599934
1532	113856	3599658
1533	113921	3599284
1534	114023	3600099
1535	114095	3599961
1536	114180	3600209
1537	114253	3600108
1538	114320	3599800
1539	114388	3599510
1540	114454	3599196
1541	114538	3599411
1542	114604	3599081
1543	114679	3599026
1544	114748	3598801
1545	114819	3598613
1546	114891	3598462
1547	114962	3598293
1548	115034	3598160
1549	115107	3598051
1550	115180	3597922
1551	115250	3597715
1552	115320	3597518
1553	115389	3597280
1554	115458	3597028
1555	115530	3596892
1556	115620	3597311
1557	115689	3597079
1558	115760	3596890
1559	115830	3596690
1560	115897	3596390
1561	115965	3596110
1562	116033	3595847
1563	116115	3596003
1564	116191	3595986
1565	116259	3595734
1566	116327	3595462
1567	116405	3595490
1568	116479	3595417
1569	116552	3595297
1570	116627	3595258
1571	116694	3594971
1572	116765	3594785
1573	116832	3594481
1574	116902	3594290
1575	116967	3593942
1576	117035	3593660
1577	117101	3593332
1578	117188	3593651
1579	117255	3593364
1580	117322	3593062
1581	117392	3592865
1582	117458	3592542
1583	117524	3592226
1584	117598	3592131
1585	117681	3592314
1586	117766	3592592
1587	117835	3592335
1588	117899	3591967
1589	117967	3591711
1590	118034	3591423
1591	118111	3591417
1592	118189	3591463
1593	118258	3591239
1594	118326	3590973
1595	118390	3590578
1596	118457	3590302
1597	118522	3589926
1598	118586	3589564
1599	118651	3589213
1600	118721	3589003
1601	118818	3589622
1602	118886	3589351
1603	118951	3589014
1604	119016	3588648
1605	119094	3588711
1606	119162	3588447
1607	119230	3588189
1608	119317	3588486
1609	119389	3588368
1610	119460	3588181
1611	119531	3588012
1612	119602	3587862
1613	119671	3587620
1614	119740	3587388
1615	119831	3587819
1616	119911	3587928
1617	119979	3587663
1618	120048	3587444
1619	120123	3587387
1620	120191	3587132
1621	120260	3586902
1622	120332	3586775
1623	120396	3586405
1624	120460	3586008
1625	120540	3586130
1626	120607	3585837
1627	120672	3585480
1628	120741	3585259
1629	120808	3584962
1630	120892	3585185
1631	120976	3585398
1632	121044	3585142
1633	121109	3584821
1634	121176	3584535
1635	121243	3584235
1636	121309	3583916
1637	121384	3583874
1638	121453	3583656
1639	121519	3583344
1640	121583	3582976
1641	121649	3582668
1642	121719	3582476
1643	121804	3582703
1644	121881	3582735
1645	121957	3582711
1646	122023	3582406
1647	122092	3582157
1648	122157	3581816
1649	122222	3581481
1650	122293	3581336
1651	122359	3581024
1652	122450	3581429
1653	122538	3581764
1654	122630	3582217
1655	122723	3582705
1656	122815	3583138
1657	122904	3583499
1658	123015	3584508
1659	123111	3585058
1660	123176	3584732
1661	123250	3584637
1662	123314	3584286
1663	123383	3584067
1664	123454	3583902
1665	123533	3583960
1666	123623	3584339
1667	123694	3584170
1668	123765	3584014
1669	123833	3583742
1670	123918	3583996
1671	123991	3583891
1672	124069	3583923
1673	124140	3583764
1674	124208	3583508
1675	124285	3583520
1676	124358	3583400
1677	124424	3583091
1678	124495	3582934
1679	124575	3583027
1680	124641	3582713
1681	124710	3582501
1682	124783	3582389
1683	124852	3582162
1684	124917	3581832
1685	124982	3581487
1686	125055	3581387
1687	125129	3581299
1688	125196	3581042
1689	125264	3580798
1690	125329	3580448
1691	125414	3580688
1692	125487	3580579
1693	125553	3580290
1694	125631	3580299
1695	125698	3580030
1696	125784	3580287
1697	125853	3580068
1698	125923	3579878
1699	125986	3579485
1700	126050	3579128
1701	126120	3578948
1702	126189	3578720
1703	126263	3578658
1704	126332	3578433
1705	126398	3578132
1706	126468	3577953
1707	126535	3577663
1708	126609	3577601
1709	126693	3577803
1710	126761	3577546
1711	126834	3577438
1712	126905	3577289
1713	126970	3576940
1714	127035	3576614
1715	127100	3576307
1716	127179	3576354
1717	127254	3576305
1718	127320	3576012
1719	127405	3576256
1720	127472	3575984
1721	127554	3576113
1722	127623	3575903
1723	127718	3576404
1724	127819	3577086
1725	127895	3577084
1726	127963	3576839
1727	128043	3576925
1728	128111	3576680
1729	128178	3576395
1730	128250	3576280
1731	128319	3576052
1732	128383	3575699
1733	128447	3575349
1734	128512	3575028
1735	128581	3574813
1736	128649	3574561
1737	128715	3574268
1738	128807	3574689
1739	128874	3574409
1740	128950	3574382
1741	129017	3574124
1742	129082	3573812
1743	129149	3573522
1744	129217	3573294
1745	129286	3573070
1746	129363	3573075
1747	129428	3572765
1748	129493	3572438
1749	129558	3572101
1750	129623	3571788
1751	129699	3571781
1752	129773	3571703
1753	129843	3571509
1754	129908	3571198
1755	129977	3570968
1756	130044	3570706
1757	130108	3570356
1758	130175	3570081
1759	130242	3569826
1760	130307	3569498
1761	130383	3569478
1762	130447	3569146
1763	130511	3568793
1764	130575	3568460
1765	130651	3568432
1766	130722	3568285
1767	130809	3568545
1768	130880	3568388
1769	130949	3568190
1770	131013	3567852
1771	131078	3567528
1772	131143	3567206
1773	131209	3566921
1774	131280	3566759
1775	131346	3566471
1776	131430	3566682
1777	131501	3566526
1778	131567	3566222
1779	131636	3566026
1780	131703	3565751
1781	131776	3565646
1782	131841	3565344
1783	131907	3565039
1784	131992	3565272
1785	132056	3564935
1786	132122	3564648
1787	132189	3564397
1788	132267	3564418
1789	132334	3564163
1790	132397	3563800
1791	132484	3564074
1792	132561	3564070
1793	132629	3563847
1794	132701	3563714
1795	132783	3563856
1796	132868	3564094
1797	132942	3564003
1798	133013	3563854
1799	133079	3563565
1800	133145	3563282
1801	133234	3563619
1802	133304	3563435
1803	133378	3563372
1804	133448	3563193
1805	133520	3563051
1806	133589	3562864
1807	133655	3562576
1808	133724	3562377
1809	133789	3562065
1810	133875	3562305
1811	133944	3562090
1812	134009	3561772
1813	134082	3561691
1814	134153	3561532
1815	134231	3561558
1816	134296	3561255
1817	134361	3560942
1818	134434	3560839
1819	134502	3560611
1820	134574	3560504
1821	134645	3560350
1822	134710	3560035
1823	134777	3559776
1824	134840	3559429
1825	134904	3559079
1826	134972	3558861
1827	135037	3558543
1828	135108	3558405
1829	135179	3558244
1830	135251	3558125
1831	135334	3558294
1832	135401	3558048
1833	135468	3557795
1834	135533	3557468
1835	135601	3557254
1836	135680	3557323
1837	135753	3557222
1838	135833	3557294
1839	135901	3557075
1840	135969	3556845
1841	136035	3556575
1842	136105	3556382
1843	136176	3556251
1844	136250	3556174
1845	136315	3555859
1846	136378	3555513
1847	136444	3555224
1848	136510	3554952
1849	136579	3554769
1850	136649	3554577
1851	136725	3554569
1852	136794	3554371
1853	136858	3554030
1854	136923	3553747
1855	136989	3553462
1856	137055	3553175
1857	137119	3552854
1858	137183	3552525
1859	137269	3552758
1860	137335	3552497
1861	137398	3552131
1862	137470	3552033
1863	137543	3551930
1864	137613	3551765
1865	137687	3551699
1866	137764	3551686
1867	137834	3551515
1868	137897	3551183
1869	137963	3550912
1870	138043	3550998
1871	138111	3550771
1872	138177	3550485
1873	138248	3550334
1874	138328	3550428
1875	138396	3550197
1876	138463	3549949
1877	138531	3549738
1878	138595	3549421
1879	138662	3549160
1880	138728	3548906
1881	138800	3548781
1882	138871	3548639
1883	138944	3548536
1884	139010	3548260
1885	139074	3547939
1886	139136	3547583
1887	139201	3547275
1888	139266	3546990
1889	139334	3546772
1890	139402	3546537
1891	139467	3546243
1892	139532	3545942
1893	139596	3545640
1894	139665	3545428
1895	139734	3545247
1896	139798	3544923
1897	139866	3544710
1898	139935	3544529
1899	140000	3544231
1900	140065	3543931
1901	140128	3543594
1902	140193	3543305
1903	140258	3543005
1904	140322	3542688
1905	140390	3542456
1906	140459	3542274
1907	140540	3542396
1908	140605	3542098
1909	140675	3541931
1910	140747	3541825
