iter	MAE
1500	0.07006721845
1501	0.07006715442
1502	0.07006708782
1503	0.07006683275
1504	0.07006675481
1505	0.07006668279
1506	0.07006652656
1507	0.07006620429
1508	0.07006611636
1509	0.07006584882
1510	0.07006534345
1511	0.07006496538
1512	0.07006489332
1513	0.07006486405
1514	0.07006461226
1515	0.0700644424
1516	0.0700643496
1517	0.07006422132
1518	0.07006417777
1519	0.0700641399
1520	0.07006357831
1521	0.07006354613
1522	0.07006336809
1523	0.0700633227
1524	0.07006326633
1525	0.07006324421
1526	0.07006291696
1527	0.07006269117
1528	0.07006222161
1529	0.07006172043
1530	0.0700615961
1531	0.0700615073
1532	0.0700613508
1533	0.07006130644
1534	0.07006085901
1535	0.07006077579
1536	0.07006042117
1537	0.07006025845
1538	0.07006019243
1539	0.07005997299
1540	0.07005992544
1541	0.07005986454
1542	0.07005978735
1543	0.07005945078
1544	0.0700593269
1545	0.0700592078
1546	0.07005906667
1547	0.07005889104
1548	0.07005884585
1549	0.07005843607
1550	0.07005776937
1551	0.07005762343
1552	0.07005753289
1553	0.07005748119
1554	0.0700574081
1555	0.07005734206
1556	0.07005688995
1557	0.07005676737
1558	0.07005672066
1559	0.07005661197
1560	0.07005657293
1561	0.0700561604
1562	0.07005596568
1563	0.07005585034
1564	0.07005545315
1565	0.07005537092
1566	0.07005526225
1567	0.07005462997
1568	0.07005419114
1569	0.07005375588
1570	0.07005366274
1571	0.07005361395
1572	0.07005352921
1573	0.0700534661
1574	0.07005268422
1575	0.07005218025
1576	0.07005205173
1577	0.07005194983
1578	0.07005180201
1579	0.07005173781
1580	0.07005168897
1581	0.07005128921
1582	0.07005121272
1583	0.0700511645
1584	0.07005110025
1585	0.07005098363
1586	0.07005041719
1587	0.07005038832
1588	0.07004982836
1589	0.07004974895
1590	0.07004957856
1591	0.0700491064
1592	0.07004843619
1593	0.07004836044
1594	0.07004832603
1595	0.07004827112
1596	0.07004779233
1597	0.07004770028
1598	0.07004763071
1599	0.07004758711
1600	0.07004754768
1601	0.07004712544
1602	0.07004710035
1603	0.07004691224
1604	0.0700468473
1605	0.07004623233
1606	0.07004615092
1607	0.07004607251
1608	0.07004569972
1609	0.07004560704
1610	0.0700450856
1611	0.07004463095
1612	0.07004428073
1613	0.0700441753
1614	0.07004409299
1615	0.07004372748
1616	0.07004324518
1617	0.07004315032
1618	0.07004306668
1619	0.07004288974
1620	0.07004283682
1621	0.07004280084
1622	0.07004273799
1623	0.07004267103
1624	0.07004259744
1625	0.07004195107
1626	0.07004177299
1627	0.07004174399
1628	0.07004168565
1629	0.07004161781
1630	0.07004157901
1631	0.07004125438
1632	0.07004054096
1633	0.07004047451
1634	0.0700404222
1635	0.07004036817
1636	0.07004021946
1637	0.07004010223
1638	0.070040019
1639	0.07003995471
1640	0.07003994252
1641	0.07003986659
1642	0.0700397033
1643	0.0700390666
1644	0.0700390228
1645	0.07003895489
1646	0.07003892143
1647	0.07003887961
1648	0.07003884706
1649	0.07003877259
1650	0.07003874584
1651	0.07003866691
1652	0.0700385292
1653	0.07003846684
1654	0.07003787771
1655	0.07003738793
1656	0.07003734853
1657	0.07003729989
1658	0.07003725439
1659	0.07003720901
1660	0.07003715537
1661	0.07003645957
1662	0.07003640342
1663	0.07003635032
1664	0.07003605993
1665	0.07003603287
1666	0.07003559663
1667	0.07003554259
1668	0.07003546295
1669	0.07003539737
1670	0.07003515648
1671	0.07003507624
1672	0.07003504232
1673	0.07003417878
1674	0.07003411879
1675	0.07003393073
1676	0.07003384912
1677	0.07003351727
1678	0.07003290144
1679	0.07003280765
1680	0.07003272771
1681	0.07003267462
1682	0.07003236164
1683	0.07003222327
1684	0.07003217101
1685	0.07003214513
1686	0.07003194996
1687	0.0700318408
1688	0.07003175772
1689	0.07003170908
1690	0.07003163783
1691	0.07003113917
1692	0.07003072366
1693	0.07003068024
1694	0.07003033642
1695	0.07002983562
1696	0.07002926236
1697	0.07002913596
1698	0.07002885033
1699	0.07002878076
1700	0.07002875576
1701	0.07002866787
1702	0.07002860106
1703	0.07002833326
1704	0.07002826309
1705	0.07002823582
1706	0.07002793122
1707	0.07002789541
1708	0.07002758242
1709	0.07002750749
1710	0.07002740279
1711	0.07002692226
1712	0.07002683034
1713	0.07002678949
1714	0.07002668041
1715	0.07002663056
1716	0.07002660344
1717	0.07002611294
1718	0.07002608347
1719	0.07002583096
1720	0.07002578931
1721	0.07002537281
1722	0.07002526244
1723	0.07002489809
1724	0.07002449892
1725	0.07002445163
1726	0.07002433154
1727	0.07002392467
1728	0.07002388406
1729	0.07002380835
1730	0.07002376563
1731	0.07002370683
1732	0.07002363519
1733	0.07002359724
1734	0.07002352911
1735	0.07002340881
1736	0.07002337532
1737	0.07002331638
1738	0.07002305886
1739	0.07002300684
1740	0.07002286061
1741	0.07002280176
1742	0.07002274873
1743	0.07002268113
1744	0.07002257871
1745	0.07002252592
1746	0.07002218868
1747	0.07002217521
1748	0.07002211485
1749	0.07002204617
1750	0.07002194975
1751	0.07002177095
1752	0.07002173226
1753	0.0700216923
1754	0.0700216562
1755	0.07002142709
1756	0.07002136084
1757	0.07002129263
1758	0.07002121748
1759	0.07002109247
1760	0.07002103189
1761	0.07002098665
1762	0.07002093789
1763	0.07002084174
1764	0.07002076592
1765	0.07002041368
1766	0.07002007748
1767	0.07001944009
1768	0.07001935561
1769	0.07001926356
1770	0.07001923202
1771	0.07001917352
1772	0.07001907485
1773	0.070019041
1774	0.07001886491
1775	0.0700188423
1776	0.07001855022
1777	0.07001849485
1778	0.07001843512
1779	0.07001835574
1780	0.07001829209
1781	0.07001813792
1782	0.07001807315
1783	0.07001800341
1784	0.07001796275
1785	0.07001793388
1786	0.07001780473
1787	0.07001773849
1788	0.07001752309
1789	0.07001747732
1790	0.07001744385
1791	0.07001742152
1792	0.07001703661
1793	0.07001697375
1794	0.07001667702
1795	0.07001620996
1796	0.07001571516
1797	0.07001536849
1798	0.07001533606
1799	0.0700153127
1800	0.07001524027
1801	0.0700147214
1802	0.07001465551
1803	0.07001418233
1804	0.07001405123
1805	0.07001394725
1806	0.07001388723
1807	0.07001386345
1808	0.07001380626
1809	0.07001373708
1810	0.07001340336
1811	0.07001333207
1812	0.0700132653
1813	0.07001315262
1814	0.07001242989
1815	0.07001210293
1816	0.07001206652
1817	0.07001194644
1818	0.07001165047
1819	0.07001153859
1820	0.07001097556
1821	0.07001081791
1822	0.07001076953
1823	0.07001075404
1824	0.0700107076
1825	0.07001064214
1826	0.07001054774
1827	0.07001046861
1828	0.07001034285
1829	0.07001024312
1830	0.07001014474
1831	0.07000971212
1832	0.07000964395
1833	0.0700095886
1834	0.070009558
1835	0.07000948759
1836	0.07000944525
1837	0.07000941272
1838	0.07000908231
1839	0.07000899285
1840	0.07000889183
1841	0.07000882788
1842	0.07000846535
1843	0.07000839036
1844	0.07000829378
1845	0.07000828225
1846	0.07000822046
1847	0.0700080808
1848	0.07000799979
1849	0.07000753995
1850	0.07000683404
1851	0.07000675005
1852	0.07000670974
1853	0.07000653822
1854	0.07000648284
1855	0.07000644699
1856	0.07000639942
1857	0.07000636006
1858	0.07000624747
1859	0.07000614667
1860	0.07000608121
1861	0.0700060483
1862	0.07000596852
1863	0.07000562567
1864	0.07000505785
1865	0.07000468468
1866	0.07000429086
1867	0.07000419559
1868	0.07000417684
1869	0.0700036401
1870	0.0700029816
1871	0.07000294336
1872	0.07000292003
1873	0.07000286413
1874	0.07000276879
1875	0.0700026805
1876	0.07000260243
1877	0.07000248619
1878	0.07000236076
1879	0.07000225513
1880	0.07000214831
1881	0.07000205871
1882	0.07000203345
1883	0.07000160143
1884	0.07000157268
1885	0.07000147163
1886	0.07000144737
1887	0.07000141676
1888	0.07000137036
1889	0.07000133455
1890	0.07000128848
1891	0.07000125919
1892	0.07000121219
1893	0.0700011317
1894	0.07000092215
1895	0.07000088273
1896	0.07000084556
1897	0.07000079031
1898	0.07000075633
1899	0.0700006667
1900	0.07000065355
1901	0.07000058437
1902	0.07000050671
1903	0.07000045993
1904	0.07000043529
1905	0.07000037997
1906	0.07000027919
1907	0.0699998925
1908	0.06999979725
1909	0.06999941896
1910	0.06999928038
